DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P,calculated_targets_LPN10PVCPCPR,calculated_targets_MPN10PVCPCPR,calculated_targets_HPN10PVCPCPR,calculated_features_DNCP,WDCP,MDCP,OPCPLE,HPCPLE,LPCPLE,CPCPLE,OPCPRCP,HPCPRCP,LPCPRCP
6/22/2021,206.08333,209.52333,205.16667,207.90334,207.90334,57476700,0,226.60667,1.010148947,1.088550718,1.122316409,44369,3,22,5.328280602,5.344835094,5.323822673,5.33707326,0.991245884,1.007792035,0.986836816
6/23/2021,210.66667,219.06667,210.01334,218.85667,218.85667,93297600,0,226.92,0.945002042,1.034070974,1.066146762,44370,4,23,5.350277121,5.389376113,5.347171053,5.388417041,0.962578248,1.000959532,0.959593052
6/24/2021,224.99667,232.54,222.53667,226.60667,226.60667,137947200,0,226.9966675,0.912682756,0.995712064,1.029684298,44371,5,24,5.416085602,5.449062253,5.405091897,5.423215783,0.992895178,1.026183386,0.982039364
6/25/2021,229.86,231.27,222.9,223.95667,223.95667,97490096,0,226.92,0.923482208,1.004818616,1.041868188,44372,6,25,5.437470428,5.443585859,5.40672324,5.411452596,1.026359251,1.032655111,0.995281811
6/28/2021,223.88,231.56667,223.44,229.57333,229.57333,64884600,0,226.88583,0.900888618,0.980235079,1.016378209,44375,2,28,5.411110194,5.444867823,5.409142922,5.436222499,0.975200386,1.008682803,0.973283787
6/29/2021,228.21666,229.17,225.29666,226.92,226.92,52143900,0,226.3,0.911422528,0.984137201,1.028262515,44376,3,29,5.430295441,5.434464086,5.417418023,5.424597532,1.005714172,1.009915389,0.992846201
6/30/2021,226.59,230.93666,226.04666,226.56667,226.56667,56774700,0,223.0574975,0.912843888,0.978350743,1.029866088,44377,4,30,5.423142217,5.442143474,5.420741438,5.42303925,1.000102972,1.019287877,0.997704826
7/1/2021,227.97333,229.33,224.26666,225.97333,225.97333,55903500,0,218.98334,0.91524075,0.972452523,1.032570215,44378,5,1,5.429228648,5.435162014,5.41283579,5.420416983,1.008850602,1.014854275,0.992447472
7/2/2021,226.32666,233.33333,224.42,226.3,226.3,81163504,0,218.98334,0.913919576,0.964140521,1.021181352,44379,6,2,5.421979354,5.452468032,5.413519296,5.421861553,1.000117808,1.031079673,0.991692444
7/6/2021,227.23666,228,217.13333,219.86,219.86,69853504,0,219.63667,0.94068953,0.990992382,1.05109315,44383,3,6,5.425992029,5.429345629,5.380511589,5.39299098,1.033551624,1.03702356,0.987598153
7/7/2021,221.42334,221.9,212.77333,214.88333,214.88333,56376000,0,220.72,0.962475777,1.015364942,1.075436331,44384,4,7,5.400076435,5.40222683,5.360227421,5.37009523,1.030435167,1.032653394,0.990180718
7/8/2021,209.45667,218.14333,206.82,217.60333,217.60333,68319904,0,220.73334,0.95171641,1.0046798,1.061993583,44385,5,8,5.344516892,5.385152324,5.33184885,5.382673818,0.962561878,1.00248158,0.950445014
7/9/2021,217.72667,219.63667,214.89667,218.98334,218.98334,54421500,0,220.73334,0.945718793,0.995909101,1.055301011,44386,6,9,5.383240469,5.391974681,5.370157308,5.388995654,0.994261344,1.002983469,0.981337987
7/12/2021,220.73334,229.08,220.72,228.56667,228.56667,77781000,0,217.79333,0.906066751,0.952772686,1.011054411,44389,2,12,5.396955367,5.434071288,5.39689493,5.43182794,0.965728468,1.002245866,0.965670104
7/13/2021,228.77333,231.09334,222.1,222.84666,222.84666,62898300,0,217.61333,0.929323599,0.975880298,1.015062734,44390,3,13,5.432731688,5.442821698,5.403127731,5.406483912,1.026595283,1.037006074,0.996649445
7/14/2021,223.58333,226.20334,217.61333,217.79333,217.79333,64923600,0,217.33,0.950886145,0.995416176,1.0226821,44391,4,14,5.409784186,5.421434329,5.382719772,5.383546586,1.026584836,1.038614635,0.999173528
7/15/2021,219.46333,222.04666,212.62666,216.86667,216.86667,60628800,0,217.33,0.954949232,0.999139241,1.050860743,44392,5,15,5.391185157,5.40288754,5.359537858,5.379282741,1.011973532,1.023885598,0.980448771
7/16/2021,218.22667,218.9,214.06667,214.74,214.74,49113000,0,216.42,0.964406538,1.011269442,1.082751234,44393,6,16,5.385534293,5.388615005,5.366287509,5.369427994,1.016236705,1.019372264,0.996864441
7/19/2021,209.96333,215.73334,207.09666,215.40666,215.40666,63891300,0,217.705835,0.970629228,1.014565514,1.124911087,44396,2,19,5.346932896,5.374043108,5.333185641,5.372527683,0.974729983,1.001516573,0.961421806
7/20/2021,217.33,220.79666,213.5,220.16667,220.16667,46461300,0,216.99,0.949644195,0.995558285,1.100590475,44397,3,20,5.381416936,5.397242187,5.363636833,5.39438485,0.987115806,1.002861423,0.969719894
7/21/2021,219.87,221.62,216.76334,218.43,218.43,41859900,0,216.26666,0.957194525,1.013526444,1.109340933,44398,4,21,5.393036463,5.400964204,5.378806159,5.386465597,1.006592501,1.014604221,0.992369821
7/22/2021,218.81334,220.72333,214.86667,216.42,216.42,45317100,0,216.26666,0.966084465,1.038959754,1.119643933,44399,5,22,5.388219038,5.396910017,5.370017696,5.377220964,1.011058775,1.01988416,0.992822613
7/23/2021,215.45334,216.26666,212.43333,214.46,214.46,43814700,0,218.6583375,0.974913737,1.084242586,1.12987662,44400,6,23,5.372744366,5.376512183,5.358628198,5.368123241,1.004631819,1.008424228,0.990549893
7/26/2021,216.99,222.73334,215.70334,219.20667,219.20667,76009800,0,222.16667,0.953803094,1.069112838,1.105410433,44403,2,26,5.37985127,5.405975271,5.373904038,5.390014983,0.989887762,1.016088333,0.984018141
7/27/2021,221.13333,222.16667,209.08,214.92667,214.92667,98439904,0,227.89667,0.991656038,1.100065129,1.127423321,44404,3,27,5.398765823,5.403427866,5.342716954,5.3702969,1.028878035,1.033685908,0.972796908
7/28/2021,215.66667,218.32333,213.13333,215.66,215.66,48019800,0,233.67,1.002813039,1.097383213,1.123589632,44405,4,28,5.373734021,5.385977129,5.361917932,5.373703093,1.000030928,1.012349671,0.988284012
7/29/2021,216.59666,227.89667,216.26666,225.78334,225.78334,91183800,0,236.97333,0.987672518,1.049333761,1.073211779,44406,5,29,5.378036914,5.428892324,5.376512183,5.419575867,0.959311967,1.009359991,0.957850389
7/30/2021,223.92,232.51,223,229.06667,229.06667,88969200,0,237.13667,1.015177503,1.036612321,1.062136189,44407,6,30,5.411288845,5.448933235,5.407171771,5.434013097,0.977532,1.015031999,0.973515702
8/2/2021,233.33333,242.31334,232.8,236.55667,236.55667,100847400,0,237.3408325,0.953119014,1.003228597,1.028506193,44410,2,2,5.452468032,5.490231682,5.450179716,5.466187799,0.98637392,1.024335268,0.984119366
8/3/2021,239.66667,240.88333,233.67,236.58,236.58,64860900,0,237.3,0.91419393,1.001718932,1.028404768,44411,3,3,5.479249083,5.484312708,5.453909864,5.466286417,1.013047045,1.018189746,0.987699721
8/4/2021,237,241.63333,236.31,236.97333,236.97333,51007800,0,237.3,0.912676545,0.998684805,1.026697814,44412,4,4,5.468060141,5.487421412,5.465144502,5.467947603,1.000112544,1.01966466,0.997200824
8/5/2021,238.66667,240.31667,237.13667,238.21,238.21,38758800,0,236.8708325,0.907938374,0.98748303,1.021367701,44413,5,5,5.475067892,5.481957512,5.468636642,5.473152638,1.00191709,1.008843751,0.995494186
8/6/2021,237.3,238.77667,232.54333,233.03334,233.03334,46869000,0,237.57,0.92810754,1.005642926,1.044056614,44414,6,6,5.469325163,5.47552868,5.449076573,5.451181533,1.018309226,1.024645958,0.997897254
8/9/2021,236.72333,239.67667,235.04333,237.92,237.92,44145900,0,236.8708325,0.909045057,0.975065158,1.022612643,44417,2,9,5.466892075,5.479290807,5.45976988,5.471934483,0.994970284,1.007383448,0.987909087
8/10/2021,237.99667,238.86333,233.96,236.66333,236.66333,40296900,0,235.94,0.913872039,0.980242704,1.028042663,44418,3,10,5.472256682,5.475891547,5.455150161,5.466638583,1.00563391,1.009295906,0.988577318
8/11/2021,237.57,238.39333,234.73666,235.94,235.94,29401800,0,231.92334,0.916673731,0.98324787,1.031194371,44419,4,11,5.470462317,5.473921957,5.45846429,5.463577535,1.006908536,1.01039811,0.994899805
8/12/2021,235.44667,240.93333,233.13333,240.75,240.75,52377300,0,226.988335,0.898359294,0.963603333,1.0105919,44420,5,12,5.461484433,5.484520256,5.451610522,5.483759051,0.97797163,1.000761495,0.968362741
8/13/2021,241.23666,243.3,238.11333,239.05667,239.05667,50194500,0,226.07,0.904722717,0.970428905,0.999721112,44421,6,13,5.485778443,5.49429525,5.472746737,5.476700637,1.009119135,1.01775031,0.996053906
8/16/2021,235.02333,236.5,225.46666,228.72333,228.72333,68032200,0,226.75333,0.945596586,1.022530889,1.065333694,44424,2,16,5.459684786,5.465948208,5.418172299,5.432513107,1.027544195,1.034000336,0.985761531
8/17/2021,224.22,224.86,216.28,221.90334,221.90334,71163904,0,228.48,1.002824022,1.060463595,1.112180916,44425,3,17,5.412627713,5.415477986,5.376573865,5.402241882,1.010439951,1.01332409,0.974658606
8/18/2021,223.25,231.92334,223.11667,229.66333,229.66333,61048200,0,232.051665,0.968940057,1.028870167,1.076924209,44426,4,18,5.40829222,5.446406886,5.407694819,5.436614454,0.972075081,1.009840535,0.971494535
8/19/2021,226.07,228.85,222.53,224.49,224.49,42940500,0,235.2074975,1.00034153,1.057248274,1.101741726,44427,5,19,5.420844686,5.433066767,5.405061924,5.413831163,1.007038175,1.019421801,0.991269099
8/20/2021,227.61667,230.71,224.56667,226.75333,226.75333,44525700,0,236.10333,1.000720342,1.051524403,1.090744731,44428,6,20,5.427662942,5.441161511,5.414172634,5.423862775,1.003807397,1.017449226,0.990356658
8/23/2021,228.48,237.37666,226.91667,235.43333,235.43333,60794700,0,236.6000025,0.987710619,1.031417281,1.076313197,44431,2,23,5.431448679,5.469648162,5.424582858,5.461427774,0.970465821,1.008254269,0.963825598
8/24/2021,236.89333,238.40666,234.21333,236.16333,236.16333,39249300,0,237.57666,0.984657525,1.032844515,1.078984913,44432,3,24,5.467609955,5.473977871,5.456232367,5.464523642,1.003091081,1.009499062,0.991743003
8/25/2021,235.67667,238.99,234.66667,237.06667,237.06667,37936800,0,240.78,0.980905498,1.03197939,1.074873452,44433,4,25,5.462460823,5.47642171,5.458166082,5.46834141,0.99413667,1.008113034,0.989876266
8/26/2021,236.10333,238.46666,232.54,233.72,233.72,39642900,0,243.75667,1.001340664,1.047635349,1.090264718,44434,5,26,5.464269548,5.47422951,5.449062253,5.454123818,1.010197373,1.020309173,0.994951224
8/27/2021,235,238.33333,234.03334,237.30667,237.30667,41501400,0,244.33333,0.995687732,1.033817001,1.073786379,44435,6,27,5.459585514,5.47367024,5.455463584,5.469353271,0.990279793,1.004326301,0.98620633
8/30/2021,238.24,243.66667,237.57666,243.63667,243.63667,55812600,0,244.69667,0.96981846,1.012846958,1.045888002,44438,2,30,5.473278569,5.495801185,5.47049035,5.495678058,0.977849517,1.000123134,0.975126856
8/31/2021,244.33333,246.79666,242.14667,245.24,245.24,62566200,0,245.1191675,0.963477981,1.008916429,1.039050196,44439,3,31,5.4985334,5.508564759,5.489543617,5.502237323,0.996302928,1.006347496,0.987386519
9/1/2021,244.69333,247.33,243.75667,244.69667,244.69667,39612900,0,246.99,0.965617309,1.014712072,1.041357326,44440,4,1,5.500005712,5.510723477,5.496170474,5.500019362,0.99998635,1.010761609,0.996158509
9/2/2021,244.83333,246.99,243.51334,244.13,244.13,38331900,0,250.54333,0.967858682,1.023370402,1.043774505,44441,5,2,5.500577693,5.50934785,5.495171725,5.49770087,1.002880965,1.01171507,0.997474051
9/3/2021,244.08333,244.66667,241.4,244.52333,244.52333,45738300,0,250.54333,0.966301825,1.021724251,1.042095533,44442,6,3,5.497509683,5.499896754,5.486455309,5.499310724,0.998200581,1.000586202,0.987226863
9/7/2021,246.66667,253.4,246.42,250.97333,250.97333,60119400,0,249.41667,0.941467924,0.993372503,1.015313739,44446,3,7,5.508037911,5.534969268,5.507037397,5.525346679,0.982840169,1.009669035,0.981857315
9/8/2021,253.86,254.81667,246.92334,251.29,251.29,56379000,0,248.33333,0.940281507,0.989603645,1.011593537,44447,4,8,5.536782934,5.540544345,5.509077924,5.526607651,1.010227228,1.014034263,0.982623025
9/9/2021,251.13667,254.03334,250.54333,251.62,251.62,42233100,0,248.33333,0.939048327,0.988305779,1.010266831,44448,5,9,5.525997293,5.537465518,5.52363188,5.527920013,0.998079127,1.009591209,0.995721048
9/10/2021,253.2,254.20334,244.84,245.42334,245.42334,45552600,0,249.6708325,0.962758228,1.013863779,1.05233129,44449,6,10,5.53417969,5.538134498,5.500604936,5.502984638,1.031686717,1.035774919,0.997623127
9/13/2021,246.73666,248.26,236.28334,247.66667,247.66667,68857504,0,249.6708325,0.967187066,1.010726776,1.075370134,44452,2,13,5.508321614,5.514476584,5.465031678,5.51208377,0.996244913,1.00239568,0.954037699
9/14/2021,247.52333,251.49,245.46666,248.16333,248.16333,55574700,0,249.20334,0.965251393,1.012344033,1.073217949,44453,3,14,5.51150484,5.527403227,5.503161134,5.514087118,0.997421053,1.013405163,0.989133487
9/15/2021,248.33333,252.28667,246.12,251.94333,251.94333,46073100,0,249.02167,0.950769365,1.000172013,1.057116059,44454,4,15,5.514771916,5.53056602,5.505819222,5.529204181,0.985671381,1.001362767,0.97688635
9/16/2021,250.94333,252.97,249.20334,252.33,252.33,41770200,0,249.02167,0.949312408,1.002450501,1.055496136,44455,5,16,5.525227137,5.533270905,5.51826919,5.530737755,0.994504538,1.002536361,0.987608846
9/17/2021,252.38333,253.68,250,253.16333,253.16333,84612600,0,248.24667,0.946187586,1.010869169,1.052021792,44456,6,17,5.530949083,5.53607363,5.521460918,5.534034854,0.996918985,1.002040856,0.987504786
9/20/2021,244.85333,247.33333,239.54,243.39,243.39,74273104,0,251.21333,1.000369777,1.060915604,1.105180985,44459,2,20,5.500659378,5.510736941,5.478720418,5.494665095,1.006012285,1.016201693,0.984181766
9/21/2021,244.93,248.24667,243.48,246.46,246.46,48992100,0,253.30333,0.999648381,1.049257527,1.091414428,44460,3,21,5.500972455,5.514422889,5.495034804,5.507199709,0.993792096,1.007249331,0.987908788
9/22/2021,247.84334,251.22333,246.37334,250.64667,250.64667,45378900,0,258.13,0.990185347,1.036058388,1.073184016,44461,4,22,5.512796853,5.526342304,5.506848028,5.524044258,0.98881561,1.002300689,0.982950781
9/23/2021,251.66667,252.73334,249.30667,251.21333,251.21333,35842500,0,259.93332,0.987951794,1.036157874,1.070763243,44462,5,23,5.528105474,5.532334941,5.518683745,5.526302498,1.001804602,1.006050674,0.992410196
9/24/2021,248.63,258.26666,248.18666,258.13,258.13,64119000,0,260.05084,0.986053539,1.009294411,1.042071824,44463,6,24,5.515965848,5.553992617,5.514181124,5.553463334,0.963196839,1.000529423,0.961479332
9/27/2021,257.70667,266.33334,256.43668,263.78668,263.78668,84212096,0,260.26,0.964908463,0.989518008,1.019725484,44466,2,27,5.551822,5.584748682,5.546881773,5.575140746,0.976951035,1.00965424,0.972136576
9/28/2021,262.4,265.21332,255.39333,259.18668,259.18668,76144200,0,260.26,0.98203349,1.009735531,1.044703956,44467,3,28,5.569870057,5.580534483,5.542804827,5.557548574,1.012397705,1.023252121,0.98536441
9/29/2021,259.93332,264.5,256.89334,260.43668,260.43668,62828700,0,260.19666,0.977320092,1.007480974,1.04364462,44468,4,29,5.560425137,5.577841251,5.548660979,5.562359761,0.998067246,1.01560195,0.98639462
9/30/2021,260.33334,263.04333,258.33334,258.49335,258.49335,53868000,0,260.91666,0.984667497,1.020945046,1.057731891,44469,5,30,5.561962887,5.572318771,5.554250766,5.554869968,1.007118133,1.017601923,0.99938099
10/1/2021,259.46667,260.26,254.53,258.40668,258.40668,51094200,0,261.82,0.997420036,1.027372822,1.087704079,44470,6,1,5.558628255,5.561681131,5.539418707,5.554534623,1.004102022,1.007172106,0.984997756
10/4/2021,265.5,268.99,258.70667,260.51,260.51,91449904,0,261.83334,0.989367011,1.0250214,1.119931404,44473,2,4,5.581614841,5.594674204,5.555694872,5.562641248,1.019154735,1.032551534,0.993077694
10/5/2021,261.6,265.77,258.06668,260.19666,260.19666,55297800,0,263.860835,0.990558449,1.035274627,1.124726197,44474,3,5,5.56681662,5.582631273,5.553218001,5.56143773,1.005393382,1.021419722,0.991813961
10/6/2021,258.73334,262.22,257.74,260.91666,260.91666,43898400,0,265.46,0.997649364,1.040408861,1.121622513,44475,4,6,5.555797956,5.569183846,5.551951325,5.564201046,0.991632117,1.004995235,0.987825001
10/7/2021,261.82,268.33334,261.12668,264.53668,264.53668,57587400,0,267.96167,0.983997153,1.034891135,1.134058233,44476,5,7,5.567657245,5.592230014,5.565005654,5.577979918,0.989730422,1.014352112,0.987109538
10/8/2021,265.40332,265.46,260.30334,261.83,261.83,50215800,0,270.36,1.000012756,1.078740652,1.158512546,44477,6,8,5.581250631,5.58146417,5.561847643,5.567695438,1.013647481,1.013863958,0.99416927
10/11/2021,262.55,267.08,261.83334,263.98,263.98,42600900,0,272.28417,1.005846466,1.085648847,1.319569664,44480,2,11,5.57044154,5.587548239,5.567708194,5.575873343,0.994582923,1.011743314,0.991868096
10/12/2021,266.97665,270.77335,265.52335,268.57333,268.57333,66060000,0,277.6941675,1.00007443,1.074287607,1.358958464,44481,3,12,5.587161201,5.601282124,5.581702784,5.593123987,0.994054957,1.008191506,0.988643772
10/13/2021,270.15668,271.80334,268.59332,270.36,270.36,42360300,0,285.79333,1.00279875,1.079816411,1.349977807,44482,4,13,5.599002087,5.60507879,5.593198414,5.599754404,0.999247966,1.005338586,0.993465453
10/14/2021,271.83,273.41666,271.11667,272.77335,272.77335,36741600,0,288.09,1.004924675,1.093398604,1.338033939,44483,5,14,5.605176871,5.610996859,5.602549245,5.608641231,0.996541634,1.002358405,0.993926533
10/15/2021,274.58,281.07,274.11667,281.01,281.01,56773800,0,290.03668,1.010011494,1.09972364,1.322859187,44484,6,15,5.615242657,5.638603749,5.613553819,5.638390256,0.977118252,1.000213516,0.975469449
10/18/2021,283.93,291.75333,283.82333,290.03668,290.03668,72621600,0,292.65,0.983208951,1.174058347,1.390341387,44487,2,18,5.648727729,5.675908685,5.648351967,5.670007398,0.978945146,1.005918734,0.978577365
10/19/2021,292.51,292.65,287.50333,288.09,288.09,52143300,0,300.5116625,0.989852685,1.20189295,1.399736194,44488,3,19,5.678498854,5.678977356,5.661234443,5.663272931,1.015342428,1.015828387,0.997963588
10/20/2021,288.45,289.83,285.79333,288.6,288.6,42096300,0,330.384165,0.988103465,1.234954665,1.403776854,44489,4,20,5.664521761,5.669294544,5.655268927,5.665041646,0.999480249,1.004261954,0.990274879
10/21/2021,285.33334,300,285.16666,298,298,94444496,0,343.59332,0.99659953,1.209653255,1.390928423,44490,5,21,5.653658111,5.703782475,5.653073781,5.697093487,0.95749443,1.006711409,0.956935101
10/22/2021,298.5,303.33334,296.98666,303.22665,303.22665,68642400,0,348.34,1.037947489,1.22783291,1.3669533,44491,6,22,5.698769933,5.714832333,5.693687222,5.714480546,0.984412155,1.000351849,0.979421367
10/25/2021,316.84332,348.34,314.73334,341.62,341.62,188556300,0,357.73666,0.977148059,1.123280268,1.213326708,44494,2,25,5.758407393,5.853179014,5.751725741,5.833699008,0.927472982,1.019670979,0.921296587
10/26/2021,341.56332,364.98,333.81332,339.47665,339.47665,187244990,0,365.356665,0.993215115,1.139029013,1.220987276,44495,3,26,5.833533079,5.899842558,5.810581915,5.827405167,1.006146726,1.075125491,0.983317468
10/27/2021,346.55334,356.96,343.59332,345.95334,345.95334,115579504,0,382,0.951293981,1.11770493,1.198128829,44496,4,27,5.848036746,5.877623731,5.839458749,5.84630391,1.001734338,1.031815447,0.993178213
10/28/2021,356.10333,360.33334,351.4,359.01334,359.01334,81639600,0,390.66666,0.916688305,1.077045643,1.154543923,44497,5,28,5.875220942,5.887029547,5.861925176,5.883359547,0.991894424,1.003676744,0.978793713
10/29/2021,360.62,371.73666,357.73666,371.33334,371.33334,89755200,0,402.86334,0.886274661,1.041311706,1.116238768,44498,6,29,5.887824772,5.9181857,5.879797129,5.91710015,0.971148995,1.00108614,0.963384166
11/1/2021,381.66666,403.25,372.88666,402.86334,402.86334,168146100,0,402.66666,0.809703856,0.949780315,1.028876616,44501,2,1,5.94454761,5.999556717,5.921274513,5.998597398,0.947384937,1.00095978,0.925590946
